un,uid,iu,mid,mc,srn,run,ruid,rmc,pu,rrc,rcc,rpage,rpt,rc,cc,page,pt
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,大連有人認識小s嗎？有的話可來現場幫我尖叫一下，嚇嚇我老公和他朋友！,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/xp5ZYjBj8?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-09-20 21:26
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,抱怨不是壞事，但要找對人抱怨！剛跟大s抱怨了一下今天很累.....現在整個人精神又來了！找錯人抱怨，他可能不但不想聽，還會跟別人說你是個不知足的傢伙！不然抱怨，其實是健康的！,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/xp45ACfQA?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-09-20 16:35
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,感覺好像很久沒發變態女明星自戀照了！,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/xp3aeou0M?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-09-20 14:13
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"有姐姐更好！能做一樣的事，還能聽你抱怨卻不會分心，不會硬要給你人生方向只是陪著你一起罵，能幫你顧孩子，能跟你出國來個姐妹之旅，能陪你逛街給你意見，能一起做spa,能一起道人長短，能一起喝酒大哭大笑，能跟你搶著孝順父母，怕鬼的時候可以陪你睡！有姐姐是最棒的！ /",iPhone客户端,NULL,NULL,"有哥哥真好,在你没有话费的时候他帮你冲;有哥哥真好，在你被人欺负的时候帮你出气；有哥哥真好,在给妈妈骂的时候他会帮你挡着;有哥哥真好,他会在你想去旅行的时候尽量满足你;有个哥哥真好,他努力工作都是为了你好好读书;有个哥哥真好,他会在你长大前都拥护着你..你希望有个哥哥吗?",NULL,0,0,http://www.weibo.com/1757353251/xo9ij1E43,2011-09-14 16:00,0,0,http://www.weibo.com/1704116960/xohKYhAI0?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-09-15 13:32
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,因為這是我手機裡唯一的一張不是大頭自拍照的，感覺勉強可以配合大道理！ //@康熙來了:我想應該是站姿是平行的~// @蔡康永 ：講得很有道理，而插圖使用的這幅S你的親筆畫作，我努力的尋思和內容的關係，莫非是：斑馬身上的條紋是平行的....,iPhone客户端,NULL,NULL,聽到別人跟你有非常不同的觀念，有時會很生氣，但氣了也不能改變他，只好試著去理解為何他會有這種觀念，跟他平行，不一定要交集！,NULL,0,0,http://www.weibo.com/1704116960/xnGtdyuvl,2011-09-11 14:37,0,0,http://www.weibo.com/1704116960/xo0wv8yNM?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-09-13 17:40
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,恭禧你！太恭禧你了！一定要相信幸福！ //@范范范瑋琪:天啊！！！太驚喜了！恭喜奶茶，賀喜奶茶！,iPhone客户端,NULL,NULL,「再不要多壯烈的等待，一躍入就直接在未來」 好突然的喜訊啊!!!恭喜奶茶 @刘若英 找到自己幸福的未來了~新婚愉快阿!!​!!!  L劉若英-直接 MV官方完整高清版,NULL,0,0,http://www.weibo.com/1742852474/xiFV1cT6E,2011-08-09 16:01,0,0,http://www.weibo.com/1704116960/xiGs4qvca?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-08-09 17:22
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,美！ //@舒淇:Wow~~~十幾年...是多久啊~~~ // @Bernard : 好美的封面！,iPhone客户端,NULL,NULL,十几年前我在嘉禾电影工作，《风云》上画时，编剧文隽说有个女孩你一定要认识，你见了她就会喜欢她。在北京某电影院的后台第一次见她，人很瘦，头发很长，眼睛有一点迷离，小小的雀斑让她的神情很生动，有一种懒懒的无所谓的不雕琢可依然精致的美---真的见了她开始喜欢她，9月ELLE EXTRA封面----舒淇。,NULL,0,0,http://www.weibo.com/1198253935/xiwOBwkDx,2011-08-08 16:50,0,0,http://www.weibo.com/1704116960/xiyKzjRiC?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-08-08 21:46
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,雖然我很愛你，但同時看到那麼多你還是有點毛骨悚然!!,iPhone客户端,NULL,NULL,我們都愛 @Mike許 ！,NULL,0,0,http://www.weibo.com/1235733075/xinL2fCCK,2011-08-07 17:47,0,0,http://www.weibo.com/1704116960/xip0Itt1f?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-08-07 20:58
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,剛看完殺手歐陽盆栽，結局真的很另人開心~黃立成實在搶眼！,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/xi3Pu1moQ?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-08-05 15:03
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,一個人吃麻辣鍋是最爽的事，因為太辣根本無法聊天，一個人吃，能安靜的享受辣，盡情的擤鼻涕！,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/xhWejFtvy?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-08-04 19:42
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,大熱天，全家人一起吃冰，幸福！,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/xhsfqkjyP?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-08-01 15:22
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,恭禧！一定找一天去看！,iPhone客户端,NULL,NULL,"因為聽說""殺手歐陽盆栽""中南部賣得比台北好,今天我偷偷南下高雄實地勘查,果然下午在大遠百威秀滿場!看完趕去夢時代喜滿客,正好趕上帶掌聲的大笑聲!好感動!謝謝高雄的觀眾!也謝謝今天招待我的兩位戲院經理!人好又帥,還給了我很多鼓勵,說高雄觀眾都很喜歡!真是太開心了!希望下禮拜也能去其他城市看看囉!",NULL,0,0,http://www.weibo.com/1795196332/xhmShqKam,2011-08-01 01:42,0,0,http://www.weibo.com/1704116960/xhqftaars?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-08-01 10:17
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,//@ASOS國際神秘組織:依然支持！,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/xgFkgaLFX?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-07-27 10:50
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,加油！ //@蔡康永:謝謝不放棄的救難人士。我們需要從救難的方式中，看見對人命的珍惜。,iPhone客户端,NULL,NULL,小伊伊获救全过程：在生命探测仪显示“没有生命迹象”的情况下，特警队长接到指令说要用吊机把车厢吊起来的，放到桥下来清理。但特警队长坚持在铁轨上也就是原地清理，这个坚持等来了奇迹，图为参与救伊伊的消防战士，左起项阳、陈辉、姜建序、范波涛。坚持每一个生命的可能，你们是最可爱的人,NULL,0,0,http://www.weibo.com/1764222885/xgviPekA2,2011-07-26 09:19,0,0,http://www.weibo.com/1704116960/xgy3lmXry?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-07-26 16:19
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,請問手臂有修嗎？,iPhone客户端,NULL,NULL,最喜歡唱歌了 該唱什麼歌呢 ?,NULL,0,0,http://www.weibo.com/1838993640/xgqaQClGq,2011-07-25 20:15,0,0,http://www.weibo.com/1704116960/xgwEXhmsn?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-07-26 12:46
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,//@赛琳娜Selina:// @嘉桦ella : //  @江蕙  ://   @舒淇   ：//   @范晓萱   : //   @陈坤   :哀悼//    @九思三平斋    ：致哀。祈福。 //    @刘春    :哀悼 //    @蒋大哥    :哀悼 //    @第一财经广播余音    :,iPhone客户端,NULL,NULL,"请各位转这黑丝带,为温州动车脱轨死难的死者致哀!!!",NULL,0,0,http://www.weibo.com/1702833725/xgdxJ9fLR,2011-07-24 12:06,0,0,http://www.weibo.com/1704116960/xgobfzYtm?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-07-25 15:11
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,//@嘉桦ella:// @蔡康永 :寻亲人、报平安、咨询如何献血、在现场需要帮助等，可拨打12580,iPhone客户端,NULL,NULL,#温州动车脱轨事故#事故发生后，浙江移动已启动应急通信保障机制，抢通了3个退服基站；并现场提供手机充电服务，以满足在场人员通信需要。@中国移动浙江公司 提醒：如果有需要寻亲人、报平安、咨询如何献血、在现场需要帮助等，可拨打12580。O网页链接,NULL,0,0,http://www.weibo.com/1642634100/xg9Ag5QIz,2011-07-24 02:01,0,0,http://www.weibo.com/1704116960/xghlSaaBf?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-07-24 21:48
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,恭禧你們！趁坐月子有人顧小孩好好休息，回家會很忙！ //@唐志中jason:thank you uncle and aunty ...等你們來看看我啊!!  @范范范瑋琪  ： 超級漂亮的寶貝！恭喜啊~//  @高以翔Godfrey  :Congrats homie! Officially a baby daddy!,iPhone客户端,NULL,NULL,爸爸媽媽愛妳....謝謝大家的祝福 @咪Mia 恢復的很快!很勇敢! 不喊痛!已經可以自己去上廁所了!抱了女兒之後...笑著上床睡了....,NULL,0,0,http://www.weibo.com/1744583555/xgcIbFton,2011-07-24 09:59,0,0,http://www.weibo.com/1704116960/xghiEa3QF?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-07-24 21:40
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,Happy birthday!!,iPhone客户端,NULL,NULL,快，祝我生日快乐！！ 33了啦。,NULL,0,0,http://www.weibo.com/1937439635/xfZrPqO2L,2011-07-23 00:13,0,0,http://www.weibo.com/1704116960/xg3HW7jDR?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-07-23 11:04
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,為何要禁播？現在疆屍很普遍啊！ //@大S:禁播？禁播？Why！！！,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/xfMgLsM0N?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-07-21 14:40
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,"Dear Ella很開心能成為你的朋友！生日快樂! //@蔡康永:很温暖又很酷、很坚强又很爱哭的、不接受冷场的Ella, 起床迎接幸福的一年!// @阿雅 :Dear  @嘉樺Ella   生日大快樂！！繼續像陽光般照亮自己，照亮別人！！Love.        (^_−)−☆",iPhone客户端,NULL,NULL,@嘉桦ella 最可愛、熱情、勇敢、認真、努力以及充滿女人味美奇姐姐，生日快樂！Happy birthday!妳是最棒的歌手、演員、好朋友、女兒、女朋友，妳值得永遠被甜蜜和愛包圍。佩慈姐姐也要錦上添花的祝妳永遠幸福，祝妳永遠都像現在一樣快樂、充滿笑容！,NULL,0,0,http://www.weibo.com/1235733075/eCltX7WoVdR,2011-06-18 09:50,0,0,http://www.weibo.com/1704116960/eCm9H8YiGc3?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-06-18 13:11
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,昨晚去看了屏風表演班的徵婚啟事，演員們的表現太精采了！特別跟曾國城大哥致敬，了不起！！非常值得一看的好戲！（sorry 忘了拍簡介，只好登一張無關緊要的照片）,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/eClngBpsli1?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-06-18 08:49
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,是的！快90還是很美~紅葉我也最愛! //@任媽and任爸:哇！紅葉蛋糕ye！好吃！奶奶是徐奶奶嗎？,iPhone客户端,NULL,NULL,到奶奶家吃飯，爸爸、奶奶、姐姐、女兒、姐夫、姪子，又幫我慶生，唱完生日快樂歌，要吹蠟燭的時候，一直被姪子吹熄好不容易又點了一次，結果又被小女兒吹熄搞了老半天，最後只好我跟女兒、姪子一起吹熄蠟燭要吃個蛋糕還沒那麼容易咧,NULL,0,0,http://www.weibo.com/1704116960/eCgblx70twt,2011-06-16 22:38,0,0,http://www.weibo.com/1704116960/eCi4ugFpuUf?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-06-17 10:31
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,到奶奶家吃飯，爸爸、奶奶、姐姐、女兒、姐夫、姪子，又幫我慶生，唱完生日快樂歌，要吹蠟燭的時候，一直被姪子吹熄好不容易又點了一次，結果又被小女兒吹熄搞了老半天，最後只好我跟女兒、姪子一起吹熄蠟燭要吃個蛋糕還沒那麼容易咧,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/eCgblx70twt?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-06-16 22:38
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,腋下與酒窖！,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/eCg8qYuaCGG?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-06-16 22:11
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,真的是史上最真誠的告白！我也愛你，而且會一直愛下去，雖然你比我高又比我美，我還是愛你,iPhone客户端,NULL,NULL,"@小S My dearest friend, 妳今天生日了！很遺憾不能在妳身邊陪妳慶祝。Dee,我好愛妳，妳的所有行為、妳的一切都讓我想到妳的時候就會露出特大號微笑。因為妳如此溫暖、可愛與獨特。反正我好愛好愛妳，已經愛了16年，也將會繼續愛妳一輩子！祝妳....妳知道的，妳最想要的！",NULL,0,0,http://www.weibo.com/1235733075/eC7iBSr6aNT,2011-06-14 13:33,0,0,http://www.weibo.com/1704116960/eC7k8Xkx2fC?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-06-14 13:47
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,謝謝姐姐的祝福!你幸福開心就是我最棒的禮物！永遠愛你的巨星妹妹~也謝謝你老公，希望他有朝一日品味能超越我老公！加油喔！,iPhone客户端,NULL,NULL,親愛的妹妹生日快樂！祝福妳開心、幸福、好運、平安、健康、無憂，任何妳要的姊都祝福！（那不就心想事成嘛...）永遠愛妳！特此送上[不丹之旅之姊姊的剪影],NULL,0,0,http://www.weibo.com/1730336902/eC73y1d5nOV,2011-06-14 11:14,0,0,http://www.weibo.com/1704116960/eC7eO7GFViW?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-06-14 12:58
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,Thank u dear！love u too~ //@謝怡芬Janet:Happy birthday Dee! We love you!!! // @小S :我身邊的這群好友們，謝謝你們總是那麼愛我支持我，此生能認識你們，我了無遺憾！感謝！,iPhone客户端,NULL,NULL,"lovelife-小S O网页链接  今天是小S的生日,我和她認識快要20年了,她是我見過全世界最幽默最善良的女孩,重點是還這麼正又可愛...每年生日都拒絕我們送她生日禮物,只好獻上我們之前拍攝的lovelife影片,鼓勵大家多做好事並且愛惜自己的生命,感謝妳一直支持lovelife計畫, 祝妳生日快樂,家人都平安",NULL,0,0,http://www.weibo.com/1692544657/eC5r1eptMIZ,2011-06-14 01:55,0,0,http://www.weibo.com/1704116960/eC7dIDyEgbs?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-06-14 12:48
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,親愛的老公，謝謝你那麼在乎我的生日，堅持要幫我慶祝，其實有你和女兒們，就是我最棒的禮物！喝酒是為了讓你開心！你都準備了，不喝怎麼好意思,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/eC793O1tIWO?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-06-14 12:05
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,跟服務生要的！愛你我的好兄弟 //@ASOS國際後援會: @小S  熙娣多樣角色都扮演得好好的，卻又輕鬆過日子，不疾不徐的，這樣的她，令我們寵愛令我們愛到無法自拔。2011/06/14 生日快樂兒,iPhone客户端,NULL,NULL,"在范范的婚禮上, 大女兒抱怨衣服後面的牌子讓背癢癢的。也不知到哪兒來的剪刀, 就這樣給女兒撿起牌子。她就是這樣, 自然的把每個角色扮演好!, 也很努力！欣賞這樣的妳,也很愛妳調侃底下的善良。@小S 生日快樂！！天都滿滿的快樂！！ A sister who is always here for you! Love.",NULL,0,0,http://www.weibo.com/1315469422/eC5jvRF7vDs,2011-06-14 00:45,0,0,http://www.weibo.com/1704116960/eC6BTKdkQKb?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-06-14 10:03
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,我身邊的這群好友們，謝謝你們總是那麼愛我支持我，此生能認識你們，我了無遺憾！感謝！,iPhone客户端,NULL,NULL,"lovelife-小S O网页链接  今天是小S的生日,我和她認識快要20年了,她是我見過全世界最幽默最善良的女孩,重點是還這麼正又可愛...每年生日都拒絕我們送她生日禮物,只好獻上我們之前拍攝的lovelife影片,鼓勵大家多做好事並且愛惜自己的生命,感謝妳一直支持lovelife計畫, 祝妳生日快樂,家人都平安",NULL,0,0,http://www.weibo.com/1692544657/eC5r1eptMIZ,2011-06-14 01:55,0,0,http://www.weibo.com/1704116960/eC6AXcxuxBQ?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-06-14 09:54
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,親愛的makiyo!你也長好大了!還是一樣愛你！永遠的好姐妹~生日快樂,iPhone客户端,NULL,NULL,謝謝昨天我最愛的好朋友們~來我的生日派對~我真的好開心喔~ 最愛最愛最愛你們了~,NULL,0,0,http://www.weibo.com/1767981164/eC051GM0cOV,2011-06-12 14:11,0,0,http://www.weibo.com/1704116960/eC1guKnlPi9?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-06-12 22:25
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,就代表一定要去當地走一趟！ //@賈永婕:解渴又痛快,iPhone客户端,NULL,NULL,當啤酒比所有飲料都便宜的時候,NULL,0,0,http://www.weibo.com/1235733075/eC18kIkujbn,2011-06-12 21:09,0,0,http://www.weibo.com/1704116960/eC1eYToaiuu?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-06-12 22:11
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,加油！加油！加油！//@田喜碧Hebe:老婆~妳真的很棒！我愛妳！加油！,iPhone客户端,NULL,NULL,換了頭像，復健中的我在練習蹲，對於雙腿全補皮的我，是最困難的終極目標！我的看護專門照顧燒燙傷患者十幾年，她沒有看過腿比我還嚴重的！都怪那雙絲襪，但還好爆炸時我至少沒有用絲襪套頭！哈哈現在我很好，比半年前全身包紮時好！現在我不好，比不用復健的從前不好！別哭，哭沒用，復健比哭有用！,NULL,0,0,http://www.weibo.com/1750428112/eBUeka0nr4x,2011-06-11 00:49,0,0,http://www.weibo.com/1704116960/eBWaZ6sfHHo?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-06-11 13:14
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,瀏海真是個讓人膩的東西！每次一剪完10天內就後悔！,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/eBPvkBNgqub?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-06-09 19:06
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,狂吃！看了好開心~,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/eAlk4a20zu7?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-05-15 22:21
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,//@大S:No!!千萬不要瘧待動物！萬萬不可！拜託！放過牠們！ // @戴立忍 :請記得我們的沈默曾經一次次參與這場殺戮。,iPhone客户端,NULL,NULL,【爱护动物，行动起来】这是近日发生在江苏常州的活剥萨摩耶事件，狗狗临死还没闭眼。这样的事件一次次上演，残忍手段不断升级。让我们一起呼吁，尊重生命、爱护动物、反对虐待残杀动物吧！善待动物就是善待自己！希望尽快出台相关法律！@姚晨@谢娜@杨幂@李冰冰@黄健翔@周立波@舒淇@veggieg@吴昕@猫扑,NULL,0,0,http://www.weibo.com/1974066684/eAk3WvjtOFt,2011-05-15 13:24,0,0,http://www.weibo.com/1704116960/eAlh0yxoGVe?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-05-15 21:52
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,謝謝月姐~我只知道讓看電視的人開心，讓我愛的家人幸福，讓人生充滿感恩，其他人生中的片段，值得記的就牢記，不重要的就淡忘~無論如何，就是好好的過日子！,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/eAe3aJ4p7PX?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-05-13 22:28
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,剛吃了東港很有名的魚，叫＂那個魚＂！入口即化，非常美味~下次來東港餐廳就跟老闆說：老闆！我要吃＂那個魚＂！,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/eAcDfo0lv65?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-05-13 15:06
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,今天是2011年5月10日，發生了一件令我非常激動的事！我的大女兒，5歲，在今天學會了騎兩輪腳踏車！當我放手看到她自己往前騎的時候，我覺得好驕傲，那個背影還是小女孩，卻在做一件不容易的事！我永遠忘不了第一次學會騎腳踏車的爽快感，今天我好像經歷了雙重的爽快！太激動了，喝一杯慶祝一下！,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/eA2aVn26NhW?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-05-10 18:03
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,今晚要見到的你，是經過如此艱辛的路回來的？辛苦了(^.^),iPhone客户端,NULL,NULL,昨天從台灣出發經由香港轉機飛往哈爾濱，一共花了10個小時才抵達，早上4：30起床的我直到12個小時後下午4：30才降落到哈爾濱；今天幸運的搭乘哈爾濱直航台灣的航班，飛行時間總共才3小時10分鐘，我真的是感動的快要哭了！神聖的直航，請永遠帶領我走上回家的道路！馬上回家吃媽媽煮的午飯，爽！,NULL,0,0,http://www.weibo.com/1235733075/eA1hmP60vbR,2011-05-10 12:35,0,0,http://www.weibo.com/1704116960/eA1otnpCj44?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-05-10 13:40
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,梅寶刀未老，昨做了一桌菜宴客，每道都好吃，真有才華！但我倆昨天討論，發明鍋子的人分明就是要整女人，一個比一個重，我單手根本舉不起來！我想很多媽媽一頓飯做下來，手都快炸了吧！期待一家廠商能發明出好用又輕的鍋子！（有幾道素菜是我大姐做的）,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/eA164VMnNFI?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-05-10 10:50
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,我婆婆其實是個夢幻少女， 愛看韓劇，愛韓星張根碩，一直跟我說他長得真好看！//@Mike許:回复 @开心玉兰2010 : 哈哈，媽媽的臉只有一句成語可以形容，＂面惡心善＂各位千萬不要跟她説我這麼形容她。,iPhone客户端,NULL,NULL,祝三位偉大的母親，母親節快樂。,NULL,0,0,http://www.weibo.com/1770229981/ezV8E5jfRoB,2011-05-08 20:26,0,0,http://www.weibo.com/1704116960/ezVi4kdFNwW?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-05-08 21:53
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,姐妹花+帥氣老公們+我最愛的媽媽！母親節快樂~,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/ezVbuaA1k59?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-05-08 20:52
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,So sweet of u! //@Mike許:話説回來，任何人欺負或威脅我老婆，我房子賣了也要跟他拼了。 // @Mike許 : 回复  @Alured :我們做晚輩的不需要跟長輩計較，有一天我老了我也會希望年輕人讓讓我。 // @Alured :s被李敖欺负 你要帮我们的女王出气啊 不能让我们的女王受委屈,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/ezQ45F9ovrT?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-05-07 11:23
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,Happy birthday girl~期待我們喝一杯的那天！,iPhone客户端,NULL,NULL,可愛娜娜生日大快樂啊~：）,NULL,0,0,http://www.weibo.com/1752467960/ezMntOtCq5N,2011-05-06 12:30,0,0,http://www.weibo.com/1704116960/ezN0nb3dsCg?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-05-06 15:25
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,老公不在，跑到范范家鬼混，這是她單身前的最後一個瘋狂派對！好像回到小時候喔！頹廢的躺在床上點早餐，吃完又頹廢的躺在床上自拍，頹廢並開心著！好了，做媽的我要振作起來回家陪孩子了！,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/ezMlmwyxIxp?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-05-06 12:11
小S,1704116960,http://tp1.sinaimg.cn/1704116960/180/40090128040/0,NULL,打電話問老公在幹嘛？他不講，叫我去看微博！游個泳也要裝神祕！真可愛！,iPhone客户端,NULL,NULL,NULL,NULL,0,0,NULL,NULL,0,0,http://www.weibo.com/1704116960/ezM8oJlq6as?from=page_1003061704116960_profile&wvr=6&mod=weibotime,2011-05-06 10:11
